datetime,chainlink_amount_in_top_holders,uniswap_amount_in_top_holders,dai_amount_in_top_holders,aave_amount_in_top_holders,ondo-finance_amount_in_top_holders,ethena_amount_in_top_holders,maker_amount_in_top_holders,injective-protocol_amount_in_top_holders,lido-dao_amount_in_top_holders,raydium_amount_in_top_holders,dexe_amount_in_top_holders,pendle_amount_in_top_holders,telcoin_amount_in_top_holders,olympus_amount_in_top_holders,1inch_amount_in_top_holders,frax_amount_in_top_holders,convex-finance_amount_in_top_holders,0x_amount_in_top_holders,frax-share_amount_in_top_holders,stargate-finance_amount_in_top_holders,yearn-finance_amount_in_top_holders,crvusd_amount_in_top_holders,sushi_amount_in_top_holders,cow-protocol_amount_in_top_holders,loopring_amount_in_top_holders,lcx_amount_in_top_holders,band-protocol_amount_in_top_holders,clearpool_amount_in_top_holders,usual_amount_in_top_holders,rocket-pool_amount_in_top_holders,uma_amount_in_top_holders,api3_amount_in_top_holders,compound-ether_amount_in_top_holders,spell-token_amount_in_top_holders,orbs_amount_in_top_holders,tellor_amount_in_top_holders,marlin_amount_in_top_holders,liquity_amount_in_top_holders,pinlink_amount_in_top_holders,numeraire_amount_in_top_holders,ssv-network_amount_in_top_holders,bancor_amount_in_top_holders,balancer_amount_in_top_holders,oraichain-token_amount_in_top_holders,coin98_amount_in_top_holders,dia-data_amount_in_top_holders,tokenfi_amount_in_top_holders,dodo_amount_in_top_holders,magic-internet-money_amount_in_top_holders,dydx_amount_in_top_holders,kujira_amount_in_top_holders,keep-network_amount_in_top_holders,smardex_amount_in_top_holders,messier_amount_in_top_holders,hashflow_amount_in_top_holders,renzo_amount_in_top_holders,liquity-usd_amount_in_top_holders,ampleforth_amount_in_top_holders,wrapped-nxm_amount_in_top_holders,whiteheart_amount_in_top_holders,hegic_amount_in_top_holders,insure_amount_in_top_holders,compound-usd-coin_amount_in_top_holders,paraswap_amount_in_top_holders,orderly-network_amount_in_top_holders,bella-protocol_amount_in_top_holders,degate_amount_in_top_holders,stafi_amount_in_top_holders,unizen_amount_in_top_holders,melon_amount_in_top_holders,chainflip_amount_in_top_holders,seth_amount_in_top_holders,alchemix_amount_in_top_holders,perpetual-protocol_amount_in_top_holders,harvest-finance_amount_in_top_holders,badger-dao_amount_in_top_holders,stake-dao_amount_in_top_holders,polkastarter_amount_in_top_holders,synfutures_amount_in_top_holders,lever_amount_in_top_holders,quickswap_amount_in_top_holders,ramp_amount_in_top_holders,inverse-finance_amount_in_top_holders,tokemak_amount_in_top_holders,ribbon-finance_amount_in_top_holders,cryptex-finance_amount_in_top_holders,kryll_amount_in_top_holders,orion-protocol_amount_in_top_holders,aura-finance_amount_in_top_holders,airswap_amount_in_top_holders,trustswap_amount_in_top_holders,morpho_amount_in_top_holders
2023-07-03 00:00:00+00:00,300000000.00000006,522697053.5381433,1608632.8494392894,9180011.420831352,9716396297.101477,,462629.0549,88811095.52123645,504203392.03816825,10882237.07,35687206.32874683,138778012.9926879,80086652441,26337346.153861713,744978733.7486495,875393354.1272563,87265129.76823014,476169603.79201186,75020468.91743504,803984238.3,15327.935137916229,644643268.0680673,127432495.63637412,940430281.6521934,604724353.7508377,254158577.04463664,84949277.60137606,827744371.2798473,,31230879.459401272,91479803.44712247,101626873.02766977,7703469.049867889,96662376522.26822,9541094748.219538,3.402823669209383e+20,6709145358.872953,83677297.56312333,,9960694.057047818,7868640.821,98015644.45,43862047.447632685,84890777.34857284,231098103.69000894,156562995.06607735,,878817465.1365297,132327347.61523928,622145727.9014807,1.157920892373162e+71,908565111.3568642,9161058115,,941299557.2153605,,214548328.95042446,53338142.09,1262525.0003898726,7845.235122431428,2779403662.312852,85648870935.04349,9526690600.944166,1418204056.2416341,,93119284.55194429,926123259.9,31106663.630331088,878548680.4,1112198.7406356963,,17012.04288919061,1976006.0276832273,113614688.05281484,456510.87830806244,14386444.68526955,48377463.92623784,64411231.609972686,,33858293940.748455,976497.3619933652,978445420.4109333,266489.9231453628,95818710.00885752,769737731.0615441,7719691.939323068,22650639.244147263,113573465.64842139,55116627.11366664,431944743.81200004,66566898.705219366,
2023-07-04 00:00:00+00:00,300000000.00000006,522696653.5381433,1608632.8494392894,9191960.417630728,9716383388.010569,,462634.67715962883,88821010.62115055,504203392.03816825,10882237.07,35706420.000478044,138867550.6655652,80086652441,26415104.695818856,748587901.8808736,875647105.7716742,87401286.65290512,476167016.97201186,75243236.08991063,800790648.7770305,15339.602367971926,646991189.4568199,127455924.0472855,940566409.0496844,603898866.0538871,253182760.10527387,84968314.19207463,828713688.1494315,,31280927.51946302,91437471.51106511,101607157.76651698,7707962.036165579,96669234568.49994,9515248988,3.4028236692093836e+20,6706834358.924243,83688832.68048786,,9960692.757047819,7872876.469,97521909.44167691,43903735.22758272,84891970.22981715,231470160.9380089,156562995.06607735,,878813565.1553409,132338497.79505531,621979518.5112183,1.157920892373162e+71,907685192.8817661,9206582271.291021,,941062267.4718274,,214881258.40337193,53497057.14265714,1260756.6740756868,7845.235122431428,2779403662.312852,85648865639.36346,9478147968.446707,1418497636.2402906,,93135335.55238608,926123259.9,31054121.816567414,878548680.4,1112825.0591127863,,17012.04288919061,1990471.0682887798,113601659.1023314,455942.92862704245,14368648.312766353,48404768.51179704,64358632.47424931,,33856023156.327206,976473.6766763653,978484805.6930434,267251.9385377677,95825462.04380922,769737731.0615441,7719674.310869168,22650639.244147263,113580465.64842139,55187791.758094065,431627514.3,67021839.087117694,
2023-07-05 00:00:00+00:00,300000000.00000006,522695453.5381433,1608632.8494392894,9132952.908650864,9716342479,,465823.2172378494,88878671.86064109,504203392.03816825,10882237.07,35700533.54916713,139043509.02866846,80086652441,26402187.52423589,750571041.8956794,875784140.4,87443863.89331704,478419855.4893742,75345308.20455264,800997760.5222341,15092.666560101074,642617328.0194601,126630802.24345371,940567286.7175599,606092016.2577109,253182066.9717538,85011714.76834837,828739703.9675864,,31355089.10520383,91440834.62968309,101607629.8824824,7709937.567994279,95880620274.92786,9514779355.814344,3.4028236692093836e+20,6707604385.716974,83607592.12699082,,9960661.998819388,7873100.4,97637346.21194628,43878974.63447695,84893229.38048653,232266321.45900893,156562995.06607735,,878538565.1553409,132342772.42266522,621975093.9103314,1.157920892373162e+71,906313352.5106041,9194421468.241875,,941282570.3791965,,214837515.2819728,53497057.14265714,1260746.2597175634,7845.235122431428,2779403662.312852,85648821959.92252,9478147968.446707,1419048492.3174787,,93147490.96238607,926123259.9,31110367.022431828,877548680.4,1111305.1273838163,,16626.318843475907,1941972.8304425955,113341195.43133138,456745.30300450244,14387939.977185914,48413324.54484508,64306164.98614047,,33856023156.327206,975620.4501424563,978489531.7809863,322700.3571539305,95823713.49497572,769737731.0615441,7723276.877938096,22650639.244147263,113445111.33642139,55183758.601116136,431754586.12689996,67124373.92123911,
2023-07-06 00:00:00+00:00,300000000.00000006,522694653.5381433,1608632.8494392894,9060003.573514046,9716313379.707539,,469074.6274944297,89298133.38396172,504203392.03816825,10882237.07,35701664.09987996,138105619.86994863,80086652441,26444281.771500863,750574576.9934781,875227200.9488162,86589346.49188133,478419516.62959176,75336333.33440712,801120934,15089.088685657973,637941284.7453254,126651556.9239693,940563600.4673662,606066977.3309534,253177328.82757995,85095408.1,828428946.4026523,,31436806.75284231,91573465.44221121,101651674.1020559,7711007.873261869,95925140595.09235,9527937191,3.4028236692093836e+20,6708307594.230563,83460804.41,,9960661.998819388,7875465.342,97377993.88706324,43889925.08163754,84897107.76638381,232071877.01900893,156562995.06607735,,878488382.3103563,131855796.41837712,621962354.1703802,1.157920892373162e+71,906299982.3563626,9197006831.333958,,941449865.8386964,,221846419.15581673,53497057.14265714,1260552.7759901742,7845.247617625633,2779425359.2629185,85648640621,9440200376.660315,1416348448.730869,,93173112.40238607,926123259.9,31113763.19715652,877134047.4,1112351.4183838163,,16618.241171186928,1950739.9259030265,113341172.78093885,458387.46776100557,14425517.275986666,48413472.98789896,64452156.50325097,,33855977047.831448,975420.6688453964,978489273.2003069,323157.5969656517,95928173.38180465,769900473.8921807,7716620.884196286,22650639.244147263,113301264.07391341,54938522.42527276,431590756.90330005,68488652.06,
2023-07-07 00:00:00+00:00,300000000.00000006,522693053.5381433,1608632.8494392894,9027215.672955018,9716291561.525723,,469074.6635448297,89298151.11226171,504203392.03816825,10882237.07,35699948.06629688,137941999.6127901,80086652441,26481779.282724872,750541658.9232831,876711938.3080941,86657878.83458276,478419016.62959176,75371245.38,800853385.3003656,15039.568146002048,639018836.7607074,126655326.7015245,940550046.2,606243478.2718232,253773991.02708796,85090151.83,828428946.4026523,,31580633.521992516,91573465.44221121,101647396.48527756,7711766.347761549,95923845497.83722,9518010999.523956,3.4028236692093836e+20,6705588473.480825,83579913.45984568,,9960633.436480608,7877842.998,97431990.88,43995321.02714233,84890128.80870329,232071877.01900893,156562995.06607735,,878169012.9582239,151284851.72522974,623216752.5566995,1.157920892373162e+71,898008335,9191910872.814842,,941824356.8155264,,222254923.17583355,53497057.14265714,1260316.5833000157,7845.247617625633,2779425359.2629185,85648753384,9440200376.660315,1417324049.7888272,,93173112.40238607,926123259.9,31145567.593176905,877134047.4,1112404.3681445664,,16614.75508914949,2003001.2142363114,114141161.18093885,459268.22527439555,14441266.767682858,48306823.54540233,64484163.10031283,,33855977047.831448,974473.8771,978498003.5285939,327263.00774043036,95950518.77,769913027.6806695,7716475.856922651,22650639.244147263,113302340.79826696,54972319.88212889,431627118.7279999,68499871.11818036,
2023-07-08 00:00:00+00:00,300000000.00000006,523325860.4171433,1608632.8494392894,9029334.566662554,9716271543,,469084.6061020831,89303738.49226171,504203392.03816825,10882237.07,35706921.36,138022636.62181526,80086652441,26485689.98708615,751501534.4843813,876922946.1500701,86689359.64,480657074.5,76182422.42589189,800783278.6,15147.376387609158,638202595.9,126784832.37748894,940529726.6177015,606242640.0097969,253797201.73667577,85116119.05439392,828428946.4026523,,31594547.063335285,91594817.91151702,101636663.82659967,7711396.910505729,95970521105.31824,9518100132.887875,3.4028236692093836e+20,6701786974.731734,83541292.57,,9960889.928312253,7835989.648,97186301.93395919,44021871.94490476,84892102.39096402,232005508.1010089,156562995.06607735,,878163097.1702859,151248373.2,623216058.1215847,1.157920892373162e+71,898009366.1132971,9192379563.515978,,941886550.0791017,,222568986.1912989,53497057.14265714,1259374.9307263922,7845.792423854424,2780323388.7049656,85648753384,9530313136.015612,1418500744.6420045,,93233354.25271253,926123259.9,31035053.991351467,877134047.4,1112404.3681445664,,16601.452471767818,1999419.244383055,114062550.69264685,458344.2550810933,14410836.687151326,48259760.37311055,64455844.66724695,,33855977047.831448,975582.2834414018,978498003.5285939,327469.54126602534,95924788.24079308,769915277.6364274,7719711.201409107,22650639.244147263,113302338.95936902,55076539.57,431282750.45790005,68514843.05,
2023-07-09 00:00:00+00:00,300000000.00000006,523325460.4171433,1608632.8494392894,9034925.765793582,9716249798.071175,,469113.8203662224,89280018.89236172,504203392.03816825,10882237.07,35715127.096008115,138670236.49210316,80086652441,26492545.229072694,751498849.2782582,879067890.1973426,86961041.06860733,480657074.5,76079435.24312896,800830465.3135972,15153.844452643032,639243954.2850109,126911917.26401228,940515510.3472102,606189407.2154157,253837493.06719688,85115688.68011677,828428946.4026523,,31612613.581058446,91622067.22754681,101600648.0936259,7711515.349,96136958486.44601,9518330594.592367,3.4028236692093836e+20,6514103978.592358,83575863.68496692,,9960889.928312253,7834833.19,96896370.25,44045588.183287926,84885748.31951949,232005508.1010089,156562995.06607735,,878163097.1702859,151279576.82181048,623210601.4866827,1.157920892373162e+71,898131742.0900441,9189494720.212767,,942092687.8897581,,222893452.09596997,53497057.14265714,1259853.7384101427,7845.792423854424,2780644990,85648757671.85878,9529712005.844248,1418739196.7967906,,93367481.43706036,926123259.9,31143085.62751262,877134047.4,1112809.4073399263,,16595.46752394073,1999655.2859788472,114108606.03264683,459426.8723719833,14406469.307477063,48251291.80778342,64434795.27680052,,33855977047.831448,974633.9502305205,978507361.3582338,327462.0618,95894831.42623276,769915277.6364274,7720161.921,22650639.244147263,113302269.25560804,55103746.138551876,430957124.1,67185440.07389796,
2023-07-10 00:00:00+00:00,300000000.00000006,523325060.4171433,1608632.8494392894,8918941.803795276,9716221121,,466669.17140116426,89290481.02966172,504207331.0800531,10882237.07,35720731.04850155,138595720.94443616,80086652441,26484945.888033044,750914464.4292667,880193367.9975731,86853008.01388267,480661693.2543734,76090835.43277566,799663225.4764491,15164.334123857496,640196143.8692918,127003843.24039042,940654605.7802346,609281079.4499443,253717400.8766196,85035021.53022496,829620634.6134534,,31603803.899779268,91628709.66,101458186.9818811,7709296.902625979,96216787370.82748,9531756282.065199,3.4028236692093836e+20,6526397716,82561004.74613589,,9960563.636480609,7836327.883,96995037.12429333,44405237.590119034,84877592.87958848,231888841.43100893,156562995.06607735,,878105826.6044191,151165956.51630986,623064185.5,1.157920892373162e+71,898081822.8,9151635046.263361,,942419223.9923506,,225414391.49689195,53497057.14265714,1260192.8728736022,7845.792423854424,2780644990,85648432541.77303,9529712005.844248,1418742331.6787908,,93641535.39,925833144.9,30964492.641106877,877014047.4,1107073.0443468362,,16591.897465512488,2003945.8383953765,114206563.12188523,457993.53122071066,14436502.707620254,48297731.013110325,64478591.30841549,,33855670512,974825.3088838886,978517270.6782728,321588.06021741783,95769949.55734137,769865277.6364274,7722355.366,22542439.24414726,113323260.54765896,55110984.48378907,431387072,67689226.06,
2023-07-11 00:00:00+00:00,300000000.00000006,523322660.4171433,1608632.8494392894,8913056.228,9716216121,,460292.52096548455,89338363.47966172,504537511.6029963,10882237.07,35719026.943402655,138410806.8392781,80086652441,26527490.645643916,752156245.3635204,880481610.3612847,87122948.62803833,480560776.1531758,76100087.30390018,799460461.6087797,15178.96001458407,640865220.2402633,126999626.59949112,941145369.5147121,609191597.4206004,253524983.6368235,85013272.94875173,819829769.7408339,,31599194.46437361,91680964.52315867,101417131.47762774,7709501.390912579,96912837166.49432,9531968383.916716,3.4028236692093836e+20,6545199972.535823,82805639.72,,9935343.356715178,7787213.864,96889056.45990539,44382696.70596431,84870273.55503032,231538841.44100893,156562995.06607735,,878100344.1,151289035.76062444,622937530.0019728,1.157920892373162e+71,898087221.1283239,9131128252.306835,,942504619.3975205,,225045728.4,53586306.49071445,1261250.8282785092,7845.792423854424,2780644990,85648478060.06693,9547042694.903545,1418793830.7034543,,93654184.03,925833144.9,30927590.291718245,876958047.4,1407438.0443468362,,16592.08550721837,2009436.2465349191,114247263.44512552,458689.3281424787,14470379.229035938,48315853.261145726,64445937.20451662,,33855670512,974581.9367,978526821.3825504,318947.7150352233,95773520.50996995,769865990.0349017,7722002.210135425,22542439.24414726,113323260.54765896,55216789.34272225,431335237.1,67322161.58930248,
2023-07-12 00:00:00+00:00,300000000.00000006,523320660.4171433,1608632.8494392894,8924105.726185108,9716187065.283297,,460292.5348092213,89350475.37696172,505398082.2298692,10882237.07,35719039.91798242,138517607.03178227,80086652441,26477629.98437369,752455982.1618624,880257823.7338356,87136369.32022713,480559383.1531758,76111589.17136778,799687452.7476343,15177.441302430321,639615267.7634221,126812424.1071912,940108955.7787094,608921441.0501615,253312635.32283327,85012860.51650122,819829245.9472617,,31603404.76992371,91215595.56354013,101416624.85004532,7710849.347804709,95428062889.01526,9531996712,3.4028236692093836e+20,6548457570.462192,83014853.96095596,,9935365.592317577,7788031.821,97264803.92176881,44395851.39487944,84865557.87193781,231538841.44100893,156543202.96771008,,878095711.4337064,171284166.65657756,621287447.8,1.157920892373162e+71,898089945.7242005,9168161457.516647,,942506288.4304929,,225297354.03652984,53586306.49071445,1262212.6727160371,7845.792423854424,2780644990,85648560151,10070175499.091162,1418966024.1415718,,93661878.29,925833144.9,30979150.63951522,876958047.4,1408781.8643468365,,16618.708922717786,2011762.7232680966,114137801.5,457458.4580525087,14457587.922380213,48349714.50287565,64474149.548347026,,33855670512,974908.7524,978543903.9847814,321904.77801663184,95776775.47424814,769890910.0349017,7722665.000749306,22682554.697253443,113323260.54765896,55493467.93,431031143.6,67333257.99153039,
2023-07-13 00:00:00+00:00,300000000.00000006,523319459.02628624,1608632.8494392894,8933852.588,9716113883.465115,,460282.5202570661,89357946.12606171,505398082.2298692,10882237.07,35720277.414890684,139679256.67998552,80086652441,26554422.281910695,750462643.1386534,881268416.1520693,87059428.22289938,480559383.1531758,75861778.45854671,801047824.4249531,15186.112084003653,644218665.4,126846745.33364975,940118254.7041821,608286602.9301857,251225321.18217865,85011911.31407598,823732818.3308184,,31607316.997579064,91219290.54263566,101472066.89345635,8051549.358501069,94637814987.62866,9531968435,3.4028236692093836e+20,6576316604.751428,82932727.11273454,,9935214.568312252,7785354.949643481,97486900.64841107,44364410.50727336,84863365.68924753,231538841.44100893,152539570.7123434,,878081743.9099239,171212578.87940514,621131888.2534653,1.157920892373162e+71,897977604.9246458,9188193857.914717,,942417450.8158255,,222646580.25460008,53586306.49071445,1262988.6145989918,7848.494655824901,2780654935.9590797,85648349060.24815,9629719168.009335,1416685501.1982105,,93316549.81,925833144.9,31058926.509058695,875958047.4,1408262.3843468365,,16219.966805373484,2012912.2618000815,114175052.59809402,457079.2144512485,14446832.344352527,48364869.17592095,64507730.18149446,,33855670512,975049.7775154685,978554496.7485379,321334.5744464949,95695277.51797071,769970074.5451134,7693958.104197581,22682554.697253443,113323010.48129368,55252632.38410299,430679609.25409997,69112954.74639115,
2023-07-14 00:00:00+00:00,300000000.00000006,523319059.02628624,1608590.892603043,8933223.955499412,9716102974.374205,,453989.0202570661,89383045.19345437,503898082.2298692,10882237.07,35720039.58,139945768.9294045,80086652441,26589613.557074316,748510798.4,881723360.3708692,86853694.99,478349785.67317575,75807467.62937012,801389296.9905534,15220.898396170778,644686795.9957674,126988547.88954829,940149669.0100212,607785324.1,251811293.04329512,84950035.04129098,818486759.2580956,,31687903.55473916,91182810.04949577,101468791.51514377,9740553.976,94794691095.81674,9533667117.690063,3.4028236692093836e+20,6600923179.923207,83138927.46298318,,9935214.568312252,7779387.233,97624776.65546277,44371475.93315071,84859339.46991731,231521063.6610089,152654420.40470797,,878046513.3451735,171180865.4701547,621011852.3769357,1.157920892373162e+71,900151452.1,9272771591.535948,,942232880.5411018,,222081438.4896892,53586306.49071445,1260755.819355708,7848.494655824901,2780106906.5170326,85648364939.91193,9591795824.474413,1416739103.177028,,93245725.34,925833144.9,31027282.340868186,875958047.4,1408033.0053328362,,16029.771934342762,2012399.5511429769,114173439.90585685,458011.31820494885,14431831.558002716,48430508.87366879,64471847.923664235,,33855670512,975168.9346,978575424.1540922,319462.7269801215,95654859.92922363,770388042.9143043,7718956.410197581,22705132.518617723,113322431.93938439,55350752.567207836,430529599.7,69101401.05172236,
2023-07-15 00:00:00+00:00,300000000.00000006,523319059.02628624,1608590.892603043,8947906.832822341,9716089338.010569,,454015.0768531441,89396278.95169264,502398082.2298692,10882237.07,35720463.45317804,139913982.7830578,80086652441,26588073.362282652,758085290.7,882501265.2716162,86870775.93446386,481457398.0754197,75809745.35,801329541.4276189,15197.062841659788,645644674.3403407,126969256.81784572,940136814.3475693,607721703.4401879,251611884.37723425,84963771.77827516,818486759.2580956,,31688868.79526478,91185690.7,101462071.1153524,8063411.998327389,95017122734.52321,9531333318.940496,3.4028236692093836e+20,6583410630.424897,83635422.46525899,,9935214.568312252,7781077.188,98043003.65413615,44367282.664160326,84853530.14585826,231521063.6610089,152827754.96465597,,876546513.3451735,170935656.50582057,620976138.7664248,1.157920892373162e+71,899489537.3976613,9294478321.785202,,942358771.3848518,,223908663.7746003,53630890.31031901,1258538.5139682312,7848.494655824901,2780343864.5170326,85645644857.57617,9591795824.474413,1416922317.8575559,,93245725.34,925833144.9,31129067.852435373,875958047.4,1408033.0053328362,,15961.997620915612,2011940.7442827488,114173439.90585685,458328.8719194643,14442900.291600019,48464894.032561526,64442390.29153042,,33855613487.36539,975322.5052042318,978590800.4708418,319466.4973072755,95642917.11990319,770388577.5764213,7719489.579505362,22704869.585296612,113323821.32492866,55390999.782048695,430496311.6,69265542.16,
2023-07-16 00:00:00+00:00,300000000.00000006,523317459.02628624,1608590.892603043,8940791.395695217,9716069338.010569,,469688.7134228533,89377148.81979264,502398082.2298692,10882237.07,35721311.15,139865042.54295468,80086652441,26613018.724799823,745439478.1178863,883016904.6937851,86886058.94371475,476205035.58282113,75794998.18734251,801449011.2701555,15209.533678534372,645282158.2059106,126935240.73966306,939772864.2148085,608151965.3,251646817.31355104,84966035.12363721,818464821.9,,31692513.640496835,91193917.75436175,101462314.92843564,8064527.66,95026332180,9532158720,3.4028236692093836e+20,6587076452,83616835.90616414,,9935214.568312252,7786487.378,98485431.71994284,44413724.113143794,84854251.31569299,231521063.6610089,152734592.38689336,,876546513.3451735,171172547.28231847,620964433.2097815,1.157920892373162e+71,899293925.1176612,9255728860.718176,,942797229.9720951,,224741014.29851183,53630890.31031901,1257555.325557726,7842.057865931064,2780269928.5792937,85645631113.06233,10543883248.313347,1417115600.2364948,,93205624.26535219,925833144.9,31116027.651527382,876798047.4,1408151.8863328362,,15961.997620915612,2012461.430157532,114173997.55097687,458310.0317037544,14469657.431676768,48489798.22903663,64469019.94793093,,33855613487.36539,975341.7044697618,978548764.9742144,318892.54404192907,95649878.55990322,770379829.9181509,7719489.579505362,22704869.585296612,113323821.32492866,55424786.03437396,430461473.2,68862441.16,
2023-07-17 00:00:00+00:00,300000000.00000006,523316659.02628624,1608590.892603043,9084320.164,9716069338.010569,,469671.54606039904,89166760.32979265,502398082.2298692,10882237.07,35721008.73,139187550.5916099,80086652441,26601377.850060795,739677153.2317041,883488837.6911954,86733271.64786798,484655234.85391873,75758558.25714691,795616794.1651673,15259.300060457901,644844857.7013404,126792548.45467119,939595760.3010358,607720636.3806044,253176467.0263975,85014699.10602765,830594345.9390817,,31695641.311411355,91169328.00696976,101461605.46072488,8465326.409,94788879557.46121,9531229759.455513,3.4028236692093836e+20,6589722957.548012,83416544.47967762,,9935214.568312252,7792148.291033402,98614750.43574604,44297848.51686435,84837588.89326529,231521063.6610089,152830259.66281384,,876530073.6650475,171186536.86461553,620906467.3,1.157920892373162e+71,899293925.1176612,9281289484.117598,,942628722.0235015,,225376173.99279925,53630890.31031901,1257946.6114623658,7844.980165931064,2779948327.0243793,85645989812.84792,9607328449.680546,1417208430.0915985,,93138871.74342027,925833144.9,31310804.782628085,876798047.4,1408151.8863328362,,15961.997620915612,2010339.509256188,114173611.61153829,459400.6060879062,14484901.676386947,48392355.83463104,64478283.85619037,,33855613487.36539,977561.7174808948,978544636.3409053,319050.1909558305,95714141.55289225,770379829.9181509,7719489.579505361,22704447.117567975,113303287.14688498,55437105.269458205,430341118.16309994,68857244.97,
2023-07-18 00:00:00+00:00,300000000.00000006,523316259.02628624,1608590.892603043,8873254.721854275,9716048284.556025,,469048.3850920625,89079783.87281898,502398082.2298692,10882237.07,35719784.83610437,139243002.73795086,80086652441,26599367.80901306,742832722.2529972,881745543.6851046,87032000.65260096,483359088.0742889,75535907.73839532,795651338.6894238,15269.062170770807,640802883.9940791,126948172.8560268,939896723.6048304,607301232.5996798,253367222.70394126,85040605.94598708,831100525.9,,31692185.607137572,91046986.45122284,101411035.77059661,8465562.849638509,94929033526.48164,9532143828.678577,3.4028236692093836e+20,6595155046,83363293.31909266,,9934975.268312253,7791055.883702402,98821784.41611686,44341246.26636568,84838305.63574545,231521063.6610089,152452428.16625234,,876470804.2426085,171174934.11501965,620894416.5772879,1.157920892373162e+71,899210205.8806612,9285179291.172754,,942515106.8544453,,227052564.0337737,53633662.51031901,1258626.7113730446,7844.909492805146,2779948327.0243793,85645798268.42004,8982045654.503557,1417181692.7778907,,93121915.12,926597017.5290784,31198221.928547826,876791735.4,1408330.1499574662,,15961.997620915612,2011506.2040151933,114216651.71518439,460123.36706442287,14481814.784136709,48398601.870668635,64527993.56242316,,33855560006.883083,983245.3603755127,978555024.8174167,319190.7543249326,95758525.26588397,770379829.9181509,7719489.579505361,22704447.117567975,113302207.49454007,55774728.73758638,430422057.7,68857244.97,
2023-07-19 00:00:00+00:00,300000000.00000006,523315459.02628624,1608590.892603043,8875634.551402781,9716036466.374207,,469062.0393820626,89104999.32481897,502449684.2298692,10882237.07,35719882.83610437,139463790.27368078,80086652441,26592328.832866374,764230636.7726641,881798207.2021831,86992738.17,483359550.6142889,75509561.90122299,795336585.3502448,15266.26236097749,637552918.5146807,126975492.60173872,939791906.1195729,606912883.3268323,253688956.0025377,85080623.58,831149495.0734816,,31707072.28439398,91048541.54331088,101408453.26657863,7918595.486,94981135562,9532206765.151731,3.4028236692093836e+20,6589663938.2598505,83268130.89065678,,9934975.268312253,7787571.463946982,99451700.9,44374455.02,84833519.36377577,231520979.24995947,152510424.85830438,,876470804.2426085,170003709.3316078,620880097.7709181,1.157920892373162e+71,899210205.8806612,9169026591.444345,,942716252.3,,225058099.68960962,53633662.51031901,1255763.7377381343,7845.925235,2779943487.301824,85645976983.97693,8985891081,1418574842.9208555,,93121915.12,926597017.5290784,31111417.427932896,876791735.4,1408330.1499574662,,15961.997620915612,2029499.406636615,114182554.11156961,460539.9661830618,14481268.955482926,48415733.54015143,64885029.45,,33855560006.883083,983245.3603755127,978563068.2584091,319113.8033,95747367.39,770381913.0580115,7720243.112359151,22704414.110915553,113303709.68268682,55804398.69,430393702.31049997,68857244.97,
2023-07-20 00:00:00+00:00,300000000.00000006,523315059.02628624,1608590.892603043,8930695.229177972,9716027375.465115,,465124.4644303704,89102041.77481897,502449684.2298692,10882237.07,35719364.83064169,139223119.48511404,80086652441,26603949.647103276,764581804.5739241,871668554.1417469,87014323.84884965,481382790.74153316,74947902.42710605,795456484.3827735,15308.705266296292,640067709.1660708,126918869.4041491,939768190.8049297,606525727.5757332,253813302.69488898,84534450.60968256,831149495.0734816,,31567505.474929787,91077013.24,101446810.65293564,7925070.1350352205,94838301278,9526250819.665571,3.4028236692093836e+20,6577110057.266404,84002883.72,,9935408.958312253,7787287.3943464225,99865338.55465281,44429524.43,84814168.42106357,231946395.1495214,152644550.68353298,,876420937.6162465,170672479.8524075,620783959.4909134,1.157920892373162e+71,899299702.8806611,9186016060,,942757034.3112371,,225345051.10077658,53633662.51031901,1256471.96,7845.925235,2780067815.3400526,85645957293.01526,8985279091.200089,1418559271.1363769,,93121915.12,926597017.5290784,32220413.76878057,875791735.4,1409028.6999574665,,15968.022236565645,2028932.8363599426,114092554.11156961,460753.1047861318,14463379.192074103,48416740.83,64887492.203153566,,33855560006.883083,983247.7734740922,978567665.6859367,320718.67331490555,95817897.67331015,770382379.4700487,7720243.112359151,22704414.110915553,113305023.47056094,55762096.616547324,430263697.9,69010321.08086492,
